"ARTH","extinct_level_A_run1","animal_abundance_run1","sum_extract_run1","extinct_level_A_run2","animal_abundance_run2","sum_extract_run2","source_dataframe","version"
"Bombus_vosnesenskii",0,4.01349205597839,0.00500017553509273,0,0.109064744742067,0.00374510831416793,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Bombylius_major",0,3.80620520146078,0.00500017553509273,0,0.103431822712063,0.00374510831416793,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Braconidae",0,24.3519716282352,0.00500018960099291,0,22.2454644807817,0.00500832835411135,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"brown_moth_Lepidoptera",0,10.3193015232955,0.00500018409832398,0,0.0109526592931145,0.00213616214361017,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Chrysis_angolensis",0,4.03017337443777,0.00500017553509273,0,0.109518051702322,0.00374510831416793,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Colias_eurytheme",0,3.40646211962446,0.005000175469689,0,0.00155239654258477,0.00163669431388906,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Conophorus_fenestratus",0,24.4957960078238,0.00500018928549331,0,15.1825778475551,0.00496304648156565,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Cylindromyia sp.",0,31.5053001401571,0.00500018795450691,0,49.6777607302356,0.00500646825483403,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Diadasia_nigrifrons",0,3.620911751451,0.00500017550677526,0,0.012692004893749,0.00269090131402849,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Elateridae",0,3.77300545253035,0.00500017550675835,0,0.0132251230998081,0.00269090131402849,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Eristalis_hirta",0,17.7445161947793,0.00500018972347785,0,0.378665628615501,0.00355752236799308,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Eucera_actuosa",0,3.52664288652266,0.00500017550675835,0,0.0123615740611291,0.00269090131402849,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Eucera_frater_albopilosa",0,30.6800750986953,0.00500019038052505,0,40.6136361965174,0.0050282522164388,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Euopeodes_fumipennis",0,25.0718178579293,0.00500019043262984,0,4.74004360142957,0.00455827203609309,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Glaucophysche_lygdamus",0,10.0766086217089,0.00500018495486506,0,0.348333004232306,0.00389047584089229,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Habropoda_trissema",0,10.1261426066917,0.0050001852010315,0,0.588308477423301,0.00410264708570154,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Heliolonche_modiella",0,9.59796983932213,0.0050001852010686,0,0.55762270447425,0.00410264708570154,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Helithodes_dimutiva",0,6.13677564257945,0.00500018218137335,0,0.0115447972048031,0.00250598825722238,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Hippodamia_convergens",0,18.1248228351021,0.00500018860511643,0,2.0461913427647,0.00442360914441382,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Junonia_grisea",0,5.97984346845224,0.00500018290391407,0,0.0931728016452305,0.00353137366335231,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Listrus_sp._1",0,43.6826051975471,0.0050001905505471,0,53.0253639536214,0.00499188038670166,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Muscidae",0,12.1763365753956,0.00500018687714683,0,0.0642563943308904,0.0030677194171127,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Osmia_cara",0,19.5345353545344,0.00500018991128708,0,4.03526348785551,0.00454085472827569,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Osmia_sp.",0,61.0755314751642,0.00500019338671355,0,86.1282118717555,0.00500785910095103,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Panurginus_sp.",0,30.4238921498871,0.00500018880128262,0,62.3719100460911,0.0050435223815522,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Polistes_aurifer",0,32.4359178125196,0.00500019081802239,0,34.9669847889915,0.00499980698391538,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Prosperpinus_clarkiae",0,37.9360246963523,0.00500019042558539,0,66.948922096592,0.00501624871822957,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Scaeva_affinis",0,64.9406492640481,0.00500019324035367,0,117.208160805427,0.00501535278931986,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"silver_moth_Lepidoptera",0,20.629305776033,0.00500018825544544,0,12.0809593617587,0.00494024531309154,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"small_gray_black_moth_Lepidoptera",0,66.6702529301799,0.00500019187050331,0,171.543531397343,0.0050190142124616,"A_Aikawa_2022_spring_full_network_case3_version1","1"
"Adela_eldorada",1,2.17005231473004e-05,0,1,2.16944738028205e-05,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Adela_flammeusella",1,0,0,0,0.54873502389469,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Adela_trigrapha",1,0,0,0,0.489546598046807,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Andrena_baeriae",1,0,0,0,0.509673372683895,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Andrena_dissona",1,0,0,0,0.480374698215339,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Andrena_pensilis",1,0,0,0,0.457552905197978,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Andrena_sp.",1,0,0,0,0.491677662423662,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Andrena_subchalybea",1,0,0,0,0.526472354483079,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Anthophora_californica",1,0,0,0,0.520861797114304,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Apis_mellifera",1,0,0,0,0.524224100110225,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"APME-mimic_Syrphid",1,0,0,0,0.534450552558736,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"black_white_moth_Lepidoptera",1,0,0,0,0.510436854679341,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Bombus_californicus",1,0,0,0,0.512216595682416,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Bombus_crotchii",1,0,0,0,0.524323634372243,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Bombus_melanopygus",1,0,0,0,0.507322894296294,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Bombus_sp.",1,0,0,0,0.475884437805919,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Bombus_vosnesenskii",1,0,0,0,0.489746204083667,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Bombylius_major",1,0,0,0,0.464452034195164,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Braconidae",1,0,0,0,0.545338718125289,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"brown_moth_Lepidoptera",1,0,0,0,0.507835531727334,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Chrysis_angolensis",1,0,0,0,0.491781741307015,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Colias_eurytheme",1,0,0,0,0.475726147008001,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Conophorus_fenestratus",1,0,0,0,0.529352763471824,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Cylindromyia sp.",1,0,0,0,0.531895670938257,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Diadasia_nigrifrons",1,0,0,0,0.470541459284975,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Elateridae",1,0,0,0,0.490306202573844,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Eristalis_hirta",1,0,0,0,0.476346658601587,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Eucera_actuosa",1,0,0,0,0.458291116872938,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Eucera_frater_albopilosa",0,2.47255690249137,0.00500035355386243,0,2.59087598561877,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Euopeodes_fumipennis",0,2.24636890156664,0.00500035355386243,0,2.35386422694177,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Glaucophysche_lygdamus",0,2.72200787849249,0.00500035355386243,0,2.85226392074996,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Habropoda_trissema",0,2.6358192510216,0.00500035355386243,0,2.76195091527457,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Heliolonche_modiella",1,0,0,0,0.504001970893704,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Helithodes_dimutiva",0,2.28579470597225,0.00500035355386243,0,2.39517667147615,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Hippodamia_convergens",0,2.60088662050501,0.00500035355386243,0,2.72534665618645,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Junonia_grisea",0,2.29416399087523,0.00500035355386243,0,2.40394645115751,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Listrus_sp._1",0,2.48471828962856,0.00500035355386243,0,2.60361933072351,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Muscidae",0,2.41449017589898,0.00500035355386243,0,2.53003059623019,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Osmia_cara",0,2.35177668047547,0.00500035355386243,0,2.46431607652893,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Osmia_sp.",1,0,0,0,0.540550432396378,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Panurginus_sp.",0,2.63274725798435,0.00500035355386243,0,2.75873191838253,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Polistes_aurifer",0,2.42012751208479,0.00500035355386243,0,2.53593769547156,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Prosperpinus_clarkiae",0,2.41982661967129,0.00500035355386243,0,2.53562240446522,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Scaeva_affinis",0,2.31972578469416,0.00500035355386243,0,2.43073145162099,0.00500068529066837,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"silver_moth_Lepidoptera",0,1.64745731635707,0.00500035353721385,0,0.00718532602363975,0.00250034264533419,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"small_gray_black_moth_Lepidoptera",1,0,0,0,0.547250737434836,0,"A_Aikawa_2022_spring_nonserpentine_network_case3_version3","3"
"Adela_eldorada",1,2.18046075344602e-05,0,1,2.17921068337689e-05,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Adela_flammeusella",1,0,0,0,0.54873502389469,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Adela_trigrapha",1,0,0,0,0.489546598046807,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Andrena_baeriae",1,0,0,0,0.509673372683895,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Andrena_dissona",1,0,0,0,0.480374698215339,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Andrena_pensilis",1,0,0,0,0.457552905197978,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Andrena_sp.",1,0,0,0,0.491677662423662,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Andrena_subchalybea",0,6.66204648613781,0.00500022801428865,0,0.0236310099893622,0.00277669983202636,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Anthophora_californica",0,6.59104979718042,0.00500022801428865,0,0.023379176942214,0.00277669983202636,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Apis_mellifera",1,0,0,0,0.524224100110225,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"APME-mimic_Syrphid",0,32.9993167558416,0.00500023303321108,0,32.9993176557986,0.00500023290035245,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"black_white_moth_Lepidoptera",1,0,0,0,0.510436854679341,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Bombus_californicus",0,9.6113012814134,0.00500022933624245,0,0.697096094740874,0.00437698915495232,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Bombus_crotchii",1,0,0,0,0.524323634372243,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Bombus_melanopygus",0,11.7636782270662,0.00500022823191038,0,0.570121225366296,0.004046084240235,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Bombus_sp.",0,8.92955977117186,0.00500022933624245,0,0.647650204897681,0.00437698915495232,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Bombus_vosnesenskii",0,6.19730922287407,0.00500022801428865,0,0.0219825359152573,0.00277669983202636,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Bombylius_major",1,0,0,0,0.464452034195164,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Braconidae",0,6.9007837922133,0.00500022801428865,0,0.0244778374131537,0.00277669983202636,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"brown_moth_Lepidoptera",1,0,0,0,0.507835531727334,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Chrysis_angolensis",1,0,0,0,0.491781741307015,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Colias_eurytheme",1,0,0,0,0.475726147008001,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Conophorus_fenestratus",0,25.0640390322803,0.00500023212004824,0,29.1039925646328,0.00504866895302014,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Cylindromyia sp.",0,12.3334657150841,0.00500022823191038,0,0.597735712502211,0.004046084240235,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Diadasia_nigrifrons",1,0,0,0,0.470541459284975,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Elateridae",1,0,0,0,0.490306202573844,0,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Eristalis_hirta",0,28.0766048566143,0.00500023212432891,0,29.7164332668999,0.00503056333730884,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Eucera_actuosa",0,7.5140792113201,0.00500022823192516,0,0.00327204692678909,0.0020230421201175,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Eucera_frater_albopilosa",0,37.5614730791804,0.00500023069626061,0,72.1949076876631,0.00501075933719575,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Euopeodes_fumipennis",0,7.25229035661348,0.00500022892294518,0,0.112002676551557,0.00357684449348934,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Glaucophysche_lygdamus",0,18.3340076651081,0.00500023205849409,0,0.0373458832397576,0.00273901094873507,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Habropoda_trissema",0,25.7948546914159,0.00500022964604488,0,62.475766504511,0.00502985884813431,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Heliolonche_modiella",0,31.0489310433173,0.0050002339298934,0,5.15016964925948,0.00454934914754442,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Helithodes_dimutiva",0,10.3862234043792,0.00500022999012371,0,0.0875619035428131,0.00331632004934161,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Hippodamia_convergens",0,12.4242120448895,0.00500022980197399,0,0.992912884976707,0.00424188666001706,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Junonia_grisea",0,10.9590243818408,0.00500022980197317,0,0.875818641558227,0.00424188666001706,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Listrus_sp._1",0,16.4310965262329,0.00500022865225929,0,1.57070510344438,0.0041170588131818,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Muscidae",0,18.5524951402263,0.00500023045374956,0,0.0362552075845611,0.00267493894091826,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Osmia_cara",0,19.5090989507962,0.00500023076383902,0,0.888346614992195,0.00375980151864726,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Osmia_sp.",0,66.7261333160956,0.00500023589626161,0,82.56096094453,0.00500820632087421,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Panurginus_sp.",0,15.4474633057685,0.00500022862205667,0,0.575740470558801,0.00378196906789294,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Polistes_aurifer",0,37.3793658533824,0.00500023321523726,0,8.27618453036489,0.00446040647594562,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Prosperpinus_clarkiae",0,35.2087542977216,0.00500023081949454,0,65.9103411483952,0.00503011846646233,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Scaeva_affinis",0,23.4801180539847,0.00500023083641985,0,2.08770401011274,0.00416985796257274,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"silver_moth_Lepidoptera",0,76.8035803424984,0.00500023449167748,0,142.464221546696,0.00502809217891121,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"small_gray_black_moth_Lepidoptera",0,107.590511614324,0.00500023656958468,0,191.895285359135,0.00502263304841167,"A_Aikawa_2022_spring_serpentine_network_case3_version2","2"
"Anthophora_sp.",0,3.02097641995115,0.00500015027131357,0,0.177390600331437,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Apis_mellifera",0,9.57184638191105,0.00500014081527779,0,3.73088389645128,0.00461974694271642,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Autographa_californica",0,3.08313377626436,0.00500015027131357,0,0.18104045702414,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Bombus_californicus",0,3.13459179605995,0.00500015027131357,0,0.184062052573836,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Bombus_vosnesenskii",0,2.80677718724732,0.00500015027131357,0,0.164812901906486,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Bombylius_major",0,3.10561279457893,0.00500015027131357,0,0.182360416460881,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Braconidae",0,7.76907482288992,0.00500013954319205,0,2.81968689354441,0.004866019190963,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Ceratina_punctigena",0,2.71729544420201,0.00500015027131357,0,0.159558567540377,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Colias_eurytheme",0,17.3813491719094,0.00500013409278979,0,1.63989168462949,0.0042624711545267,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Danaus_plexippus",0,3.23008610711498,0.00500015027131357,0,0.189669442630932,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Dianthidium_dubium",0,2.69215639827491,0.00500015027131357,0,0.158082412082932,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Epicauta_puncticollis",0,10.9013355137507,0.00500013820154153,0,4.53351097809833,0.00480705888720923,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Eristalis_stipador",0,3.14142845276379,0.00500015027131357,0,0.184463498440385,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Erynnis_tristus",0,3.01934207683005,0.00500015027131357,0,0.177294632329259,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Geron_sp.",0,9.03791695463539,0.00500013954319205,0,3.280197008042,0.004866019190963,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Halictidae",0,2.89983447333587,0.00500015027131357,0,0.170277190690517,0.00421109254298043,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Halictus_ligatus",0,9.03982982341981,0.00500013954319205,0,3.2808912586302,0.004866019190963,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Halictus_tripartitus",0,11.7283569739283,0.00500013820154153,0,4.87744231267917,0.00480705888720923,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Heliolonche_modicella",0,11.8449735255106,0.00500013756579646,0,5.01641941115037,0.0048400358437088,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Heliopetes_ericetorum",0,11.5283082482917,0.00500013756579646,0,4.88230971104448,0.0048400358437088,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Heliothodes_diminutivus",0,24.6549514386226,0.00500013396379156,0,11.9562152437193,0.0048010674843599,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Icaricia_acmon",0,21.0131759625225,0.00500013396379156,0,10.1901662773635,0.0048010674843599,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Junonia_grisea",0,8.35510624048096,0.00500013827112223,0,0.8908552081026,0.00452556419334462,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Lasioglossum_incompletum",0,8.09747122080935,0.00500014025118602,0,3.03584559039608,0.00474288306683971,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Lasioglossum_titusi",0,18.1953380464059,0.00500013375902597,0,5.15968187582001,0.00516363318972596,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Megachile_apicalis",0,7.35803958746438,0.00500013899899874,0,0.809787856408169,0.00450907571509483,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Megachile-mimic_Syrphidae",0,7.52285266546582,0.0050001416763637,0,0.862726166693719,0.00441541974284843,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Melissodes_lupina",0,9.38459171407738,0.00500014025119518,0,3.51840353635231,0.00474288306683971,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Melissodes_robustior",0,19.0913008913842,0.00500013409676563,0,2.82193144217153,0.00449860501067959,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Nomada_vegana",0,20.7076975233866,0.00500013335281909,0,6.38243946406365,0.00468428215903385,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Strymon_melinus",0,36.0701933756581,0.00500013245201357,0,40.9355891736593,0.00496675882151652,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Villa_sp.",0,19.1106132853935,0.00500013393575249,0,3.91054921394605,0.00483111910020277,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"white_moth_Lepidoptera",0,30.4708059938914,0.0050001319051412,0,9.5737360077592,0.00461893360130045,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Xeromelecta_californica",0,42.1752316739421,0.00500013134390158,0,57.1989808673462,0.00494574573945214,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Xylocopa_sp.",0,49.0614238599139,0.00500013125015426,0,293.780160002383,0.00509428950335152,"A_Aikawa_2022_summer_full_network_case3_version1","1"
"Anthophora_sp.",1,2.31601188300942e-05,0,1,2.2940579876269e-05,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
"Apis_mellifera",1,0,0,0,0.514709597204211,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
"Autographa_californica",1,0,0,0,0.524200211173948,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
"Bombus_californicus",1,0,0,0,0.532949200544017,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
"Bombus_vosnesenskii",1,0,0,0,0.477213543293631,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
"Bombylius_major",1,0,0,0,0.528022136063325,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
"Braconidae",1,0,0,0,0.468040816308018,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
"Ceratina_punctigena",1,0,0,0,0.461999688861891,0,"A_Aikawa_2022_summer_nonserpentine_network_case3_version3","3"
